49.0188345,8.44211441
49.0188405,8.44212456
49.0188466,8.44213471
49.0188526,8.44214487
49.0188586,8.44215502
49.0188647,8.44216517
49.0188707,8.44217532
49.0188767,8.44218547
49.0188827,8.44219562
49.0188888,8.44220578
49.0188948,8.44221593
49.0189008,8.44222608
49.0189069,8.44223623
49.0189129,8.44224638
49.0189189,8.44225653
49.0189249,8.44226668
49.018931,8.44227684
49.018937,8.44228699
49.018943,8.44229714
49.018949,8.44230729
49.0189551,8.44231744
49.0189611,8.44232759
49.0189671,8.44233775
49.0189732,8.4423479
49.0189792,8.44235805
49.0189852,8.4423682
49.0189912,8.44237835
49.0189973,8.4423885
49.0190033,8.44239866
49.0190093,8.44240881
49.0190154,8.44241896
49.0190214,8.44242911
49.0190274,8.44243926
49.0190334,8.44244941
49.0190395,8.44245957
49.0190455,8.44246972
49.0190515,8.44247987
49.0190576,8.44249002
49.0190636,8.44250017
49.0190696,8.44251032
49.0190756,8.44252048
49.0190817,8.44253063
49.0190877,8.44254078
49.0190937,8.44255093
49.0190997,8.44256108
49.0191058,8.44257123
49.0191118,8.44258139
49.0191168,8.4425898
49.0173051,8.4432488
49.0173131,8.4432552
49.017321,8.44326159
49.017329,8.44326799
49.0173369,8.44327438
49.0173449,8.44328078
49.0173528,8.44328717
49.0173608,8.44329356
49.0173687,8.44329996
49.0173767,8.44330635
49.0173846,8.44331275
49.0173926,8.44331914
49.0174005,8.44332554
49.0174085,8.44333193
49.0174164,8.44333833
49.0174244,8.44334472
49.0174323,8.44335111
49.0174403,8.44335751
49.0174482,8.4433639
49.0174562,8.4433703
49.0174639,8.4433765
49.0174719,8.44338282
49.0174799,8.44338914
49.0174878,8.44339546
49.0174958,8.44340178
49.0175038,8.4434081
49.0175118,8.44341442
49.0175197,8.44342074
49.0175277,8.44342706
49.0175357,8.44343338
49.0175437,8.4434397
49.0175517,8.44344602
49.0175596,8.44345234
49.0175676,8.44345866
49.0175756,8.44346498
49.0175836,8.4434713
49.0175915,8.44347762
49.0175943,8.4434798
49.0176019,8.44348714
49.0176095,8.44349447
49.0176171,8.4435018
49.0176247,8.44350913
49.0176323,8.44351647
49.0176399,8.4435238
49.0176475,8.44353113
49.0176551,8.44353846
49.0176626,8.4435458
49.0176702,8.44355313
49.0176778,8.44356046
49.0176854,8.44356779
49.017693,8.44357513
49.0177006,8.44358246
49.0177082,8.44358979
49.0177158,8.44359712
49.0177234,8.44360445
49.017731,8.44361179
49.0177386,8.44361912
49.0177456,8.4436259
49.0177528,8.44363416
49.0177599,8.44364241
49.0177671,8.44365067
49.0177743,8.44365892
49.0177815,8.44366717
49.0177886,8.44367543
49.0177958,8.44368368
49.017803,8.44369194
49.0178102,8.44370019
49.0178173,8.44370844
49.0178245,8.4437167
49.0178317,8.44372495
49.0178388,8.44373321
49.017846,8.44374146
49.0178532,8.44374971
49.0178604,8.44375797
49.0178675,8.44376622
49.0178683,8.4437671
49.0178753,8.44377576
49.0178822,8.44378442
49.0178892,8.44379308
49.0178962,8.44380174
49.0179031,8.4438104
49.0179101,8.44381906
49.017917,8.44382772
49.017924,8.44383637
49.017931,8.44384503
49.0179379,8.44385369
49.0179449,8.44386235
49.0179519,8.44387101
49.0179588,8.44387967
49.0179658,8.44388833
49.0179727,8.44389699
49.0179797,8.44390564
49.0179867,8.4439143
49.0179936,8.44392296
49.0180006,8.44393162
49.0180076,8.44394028
49.0180145,8.44394894
49.018019,8.4439545
49.0180257,8.4439637
49.0180323,8.4439729
49.018039,8.44398209
49.0180456,8.44399129
49.0180523,8.44400048
49.018059,8.44400968
49.0180656,8.44401888
49.0180723,8.44402807
49.0180789,8.44403727
49.0180856,8.44404646
49.0180922,8.44405566
49.0180989,8.44406485
49.0181056,8.44407405
49.0181122,8.44408325
49.0181189,8.44409244
49.0181255,8.44410164
49.0181322,8.44411083
49.0181363,8.4441165
49.0181431,8.44412541
49.01815,8.44413431
49.0181568,8.44414321
49.0181636,8.44415211
49.0181704,8.44416102
49.0181773,8.44416992
49.0181841,8.44417882
49.0181909,8.44418772
49.0181978,8.44419662
49.0182046,8.44420553
49.0182114,8.44421443
49.0182183,8.44422333
49.0182251,8.44423223
49.0182319,8.44424113
49.0182387,8.44425004
49.0182394,8.4442509
49.018246,8.44426024
49.0182525,8.44426958
49.0182591,8.44427892
49.0182657,8.44428826
49.0182723,8.4442976
49.0182788,8.44430694
49.0182854,8.44431628
49.018292,8.44432562
49.0182986,8.44433495
49.0183051,8.44434429
49.0183117,8.44435363
49.0183183,8.44436297
49.0183248,8.44437231
49.0183314,8.44438165
49.018338,8.44439099
49.0183446,8.44440033
49.0183477,8.4444048
49.0189105,8.4435656
49.0189172,8.44357481
49.0189238,8.44358402
49.0189305,8.44359323
49.0189371,8.44360244
49.0189438,8.44361165
49.0189504,8.44362086
49.0189544,8.4436264
49.0189611,8.44363561
49.0189677,8.44364483
49.0189744,8.44365404
49.018981,8.44366325
49.0189877,8.44367246
49.0189943,8.44368167
49.019001,8.44369088
49.0190076,8.44370009
49.0190143,8.4437093
49.0190209,8.44371851
49.0190276,8.44372772
49.0190342,8.44373693
49.0190409,8.44374614
49.0190475,8.44375535
49.0190542,8.44376456
49.0190608,8.44377377
49.0190675,8.44378298
49.0190741,8.44379219
49.0190808,8.4438014
49.0190874,8.44381061
49.0190941,8.44381982
49.0191007,8.44382903
49.0191074,8.44383825
49.019114,8.44384746
49.0191206,8.44385667
49.0191273,8.44386588
49.0191339,8.44387509
49.0191406,8.4438843
49.0191472,8.44389351
49.0191539,8.44390272
49.0191605,8.44391193
49.0191672,8.44392114
49.0191738,8.44393035
49.0191805,8.44393956
49.0191871,8.44394877
49.0191915,8.4439548
49.0191982,8.44396401
49.0192048,8.44397322
49.0192115,8.44398243
49.0192181,8.44399164
49.0192248,8.44400084
49.0192314,8.44401005
49.0192381,8.44401926
49.0192447,8.44402847
49.0192514,8.44403767
49.019258,8.44404688
49.0192647,8.44405609
49.0192713,8.4440653
49.019278,8.44407451
49.0192846,8.44408371
49.0192913,8.44409292
49.0192979,8.44410213
49.0193046,8.44411134
49.0193112,8.44412055
49.0193179,8.44412975
49.0193245,8.44413896
49.0193312,8.44414817
49.0193378,8.44415738
49.0193445,8.44416658
49.0193511,8.44417579
49.0193578,8.444185
49.0193644,8.44419421
49.0193711,8.44420342
49.0193777,8.44421262
49.0193844,8.44422183
49.019391,8.44423104
49.0193977,8.44424025
49.0194043,8.44424946
49.019411,8.44425866
49.0194177,8.44426787
49.0194243,8.44427708
49.019431,8.44428629
49.0194376,8.44429549
49.0194443,8.4443047
49.0194444,8.4443049
49.0194511,8.44431412
49.0194577,8.44432333
49.0194644,8.44433254
49.019471,8.44434175
49.0194776,8.44435096
49.0194843,8.44436018
49.0194909,8.44436939
49.0194976,8.4443786
49.0195042,8.44438781
49.0195109,8.44439702
49.0195175,8.44440623
49.0195242,8.44441545
49.0195308,8.44442466
49.0195375,8.44443387
49.0195441,8.44444308
49.0195508,8.44445229
49.0195574,8.44446151
49.0195641,8.44447072
49.0195707,8.44447993
49.0195774,8.44448914
49.019584,8.44449835
49.0195907,8.44450757
49.0195973,8.44451678
49.019604,8.44452599
49.0196106,8.4445352
49.0196173,8.44454441
49.0196239,8.44455362
49.0196306,8.44456284
49.0196372,8.44457205
49.0196439,8.44458126
49.0196505,8.44459047
49.0196572,8.44459968
49.0196638,8.4446089
49.0196705,8.44461811
49.0196771,8.44462732
49.0196838,8.44463653
49.0196904,8.44464574
49.0196958,8.4446532
49.0197025,8.44466241
49.0197091,8.44467162
49.0197158,8.44468083
49.0197224,8.44469004
49.0197291,8.44469925
49.0197357,8.44470846
49.0197424,8.44471767
49.019749,8.44472688
49.0197557,8.44473609
49.0197623,8.4447453
49.019769,8.44475451
49.0197756,8.44476372
49.0197823,8.44477293
49.0197889,8.44478214
49.0197956,8.44479135
49.0198022,8.44480056
49.0198089,8.44480977
49.0198155,8.44481898
49.0198222,8.44482819
49.0198288,8.4448374
49.0198355,8.44484661
49.0198421,8.44485582
49.0198488,8.44486503
49.0198554,8.44487424
49.0198621,8.44488345
49.0198687,8.44489266
49.0198754,8.44490187
49.019882,8.44491108
49.0198887,8.44492029
49.0198912,8.4449238
49.0165993,8.4474213
49.0166081,8.44742432
49.0166169,8.44742733
49.0166256,8.44743035
49.0166344,8.44743336
49.0166432,8.44743637
49.0166519,8.44743939
49.0166607,8.4474424
49.0166695,8.44744542
49.0166783,8.44744843
49.016687,8.44745144
49.0166958,8.44745446
49.0167046,8.44745747
49.0167134,8.44746049
49.0167221,8.4474635
49.0167309,8.44746652
49.0167397,8.44746953
49.0167485,8.44747254
49.0167572,8.44747556
49.016766,8.44747857
49.0167748,8.44748159
49.0167836,8.4474846
49.0167923,8.44748761
49.0168011,8.44749063
49.0168089,8.4474933
49.0164421,8.4473645
49.0164509,8.44736767
49.0164596,8.44737083
49.0164684,8.44737399
49.0164771,8.44737715
49.0164859,8.44738032
49.0164946,8.44738348
49.0165034,8.44738664
49.0165121,8.4473898
49.0165209,8.44739296
49.0165296,8.44739613
49.0165384,8.44739929
49.0165471,8.44740245
49.0165559,8.44740561
49.0165646,8.44740877
49.0165734,8.44741194
49.0165821,8.4474151
49.0165909,8.44741826
49.0165993,8.4474213
49.016349,8.4473357
49.0163578,8.44733843
49.0163666,8.44734116
49.0163754,8.44734388
49.0163843,8.44734661
49.0163931,8.44734934
49.0164019,8.44735207
49.0164107,8.44735479
49.0164195,8.44735752
49.0164283,8.44736025
49.0164372,8.44736297
49.0164421,8.4473645
49.0154291,8.4432404
49.0154252,8.44325271
49.0154213,8.44326502
49.0154173,8.44327733
49.0154134,8.44328963
49.0154095,8.44330194
49.0154056,8.44331425
49.0154037,8.4433201
49.0153998,8.44333243
49.0153959,8.44334476
49.0153921,8.4433568
49.0153882,8.44336912
49.0153843,8.44338143
49.0153804,8.44339374
49.0153764,8.44340605
49.0153725,8.44341836
49.0153692,8.4434288
49.0204738,8.4372143
49.0204693,8.43722617
49.0204649,8.43723804
49.0204604,8.43724991
49.0204559,8.43726178
49.0204515,8.43727366
49.020447,8.43728553
49.0204425,8.4372974
49.0204381,8.43730927
49.0204336,8.43732114
49.0204291,8.43733301
49.0204246,8.43734488
49.0204202,8.43735675
49.0204157,8.43736862
49.0204112,8.43738049
49.0204068,8.43739236
49.0204023,8.43740423
49.0203978,8.4374161
49.0203934,8.43742797
49.0203889,8.43743984
49.0203844,8.43745171
49.02038,8.43746358
49.0203755,8.43747545
49.0203717,8.4374855
49.0203672,8.43749738
49.0203628,8.43750925
49.0203583,8.43752112
49.0203538,8.43753299
49.0203494,8.43754486
49.0203449,8.43755674
49.0203404,8.43756861
49.020336,8.43758048
49.0203315,8.43759235
49.020327,8.43760422
49.0203226,8.4376161
49.0203181,8.43762797
49.0203141,8.4376386
49.0203096,8.43765048
49.0203052,8.43766235
49.0203007,8.43767422
49.0202962,8.43768609
49.0202918,8.43769797
49.0202873,8.43770984
49.0202828,8.43772171
49.0202784,8.43773358
49.0202739,8.43774546
49.0202694,8.43775733
49.020265,8.4377692
49.0202605,8.43778107
49.020256,8.43779294
49.0202516,8.43780482
49.0202471,8.43781669
49.0202426,8.43782856
49.0202382,8.43784043
49.0202337,8.43785231
49.0202292,8.43786418
49.0202248,8.43787605
49.0202203,8.43788792
49.0202158,8.4378998
49.0202152,8.4379015
49.0202101,8.4379128
49.0202051,8.4379241
49.0202,8.4379354
49.0201949,8.43794669
49.0201899,8.43795799
49.0201848,8.43796929
49.0201797,8.43798059
49.0201746,8.43799188
49.0201696,8.43800318
49.0201645,8.43801448
49.0201594,8.43802578
49.0201544,8.43803707
49.0201493,8.43804837
49.0201442,8.43805967
49.0201391,8.43807096
49.0201341,8.43808226
49.020129,8.43809356
49.0201239,8.43810486
49.0201189,8.43811615
49.0201138,8.43812745
49.0201087,8.43813875
49.0201037,8.43815005
49.0201012,8.4381555
49.0200959,8.4381665
49.0200905,8.43817749
49.0200851,8.43818848
49.0200798,8.43819947
49.0200744,8.43821046
49.0200691,8.43822145
49.0200637,8.43823244
49.0200584,8.43824344
49.020053,8.43825443
49.0200477,8.43826542
49.0200423,8.43827641
49.020037,8.4382874
49.0200316,8.43829839
49.0200263,8.43830938
49.0200209,8.43832038
49.0200155,8.43833137
49.0200102,8.43834236
49.0200048,8.43835335
49.0199995,8.43836434
49.0199941,8.43837533
49.0199888,8.43838632
49.0199834,8.43839731
49.0199781,8.43840831
49.0199727,8.4384193
49.0199674,8.43843029
49.019962,8.43844128
49.0199567,8.43845227
49.0199513,8.43846326
49.019946,8.43847425
49.0199406,8.43848525
49.0199352,8.43849624
49.0199299,8.43850723
49.0199245,8.43851822
49.0199192,8.43852921
49.0199138,8.4385402
49.0199085,8.43855119
49.0199031,8.43856218
49.0198978,8.43857318
49.0198924,8.43858417
49.0198871,8.43859516
49.0198817,8.43860615
49.0198764,8.43861714
49.019871,8.43862813
49.0198657,8.43863912
49.0198603,8.43865012
49.0198549,8.43866111
49.0198496,8.4386721
49.0198442,8.43868309
49.0198389,8.43869408
49.0198335,8.43870507
49.0198282,8.43871606
49.0198228,8.43872705
49.0198208,8.4387312
49.0198158,8.43874259
49.0198108,8.43875398
49.0198072,8.4387623
49.0198022,8.43877371
49.0197973,8.43878511
49.0197923,8.43879652
49.0197873,8.43880792
49.0197824,8.43881932
49.0197774,8.43883073
49.0197724,8.43884213
49.0197704,8.4388468
49.0197654,8.43885821
49.0197605,8.43886961
49.0197555,8.43888101
49.0197505,8.43889241
49.0197456,8.43890381
49.0197406,8.43891521
49.0197356,8.43892661
49.0197307,8.43893802
49.0197257,8.43894942
49.0197207,8.43896082
49.0197157,8.43897222
49.0197108,8.43898362
49.0197058,8.43899502
49.0197008,8.43900642
49.0196959,8.43901782
49.0196909,8.43902923
49.0196859,8.43904063
49.0196859,8.4390407
49.0196809,8.4390521
49.019676,8.4390635
49.019671,8.4390749
49.019666,8.4390863
49.0196611,8.4390977
49.0196561,8.4391091
49.0196511,8.4391205
49.0196488,8.4391258
49.0196438,8.43913721
49.0196389,8.43914861
49.0196339,8.43916001
49.0196289,8.43917141
49.019624,8.43918281
49.0196213,8.4391889
49.0196163,8.43920031
49.0196114,8.43921171
49.0196064,8.43922311
49.0196014,8.43923452
49.0195965,8.43924592
49.0195915,8.43925732
49.0195865,8.43926872
49.0195816,8.43928013
49.0195766,8.43929153
49.0195716,8.43930293
49.0195667,8.43931434
49.0195617,8.43932574
49.0195567,8.43933714
49.0195518,8.43934854
49.0195468,8.43935995
49.0195418,8.43937135
49.0195381,8.4393799
49.0195331,8.4393913
49.0195319,8.4393941
49.019527,8.43940556
49.0195221,8.43941701
49.0195172,8.43942847
49.0195137,8.4394365
49.0195089,8.43944802
49.019504,8.43945954
49.0195003,8.4394683
49.0194954,8.43947976
49.0194905,8.43949122
49.0194856,8.43950267
49.0194806,8.43951413
49.0194757,8.43952559
49.0194708,8.43953704
49.0194659,8.4395485
49.0194638,8.4395534
49.0194591,8.43956503
49.0194543,8.43957665
49.0194512,8.4395843
49.0194463,8.43959575
49.0194413,8.43960719
49.0194364,8.43961863
49.0194315,8.43963007
49.0194266,8.43964151
49.0194216,8.43965295
49.0194167,8.43966439
49.0194118,8.43967583
49.0194068,8.43968727
49.0194019,8.43969872
49.019397,8.43971016
49.0193921,8.4397216
49.0193905,8.4397252
49.0193856,8.43973665
49.0193807,8.4397481
49.0193798,8.4397501
49.0193783,8.4397536
49.0193734,8.43976504
49.0193684,8.43977648
49.0193635,8.43978792
49.0193586,8.43979937
49.0193537,8.43981081
49.0193487,8.43982225
49.0193438,8.43983369
49.0193389,8.43984513
49.0193339,8.43985657
49.019329,8.43986801
49.0193241,8.43987945
49.0193191,8.43989089
49.0193181,8.4398933
49.0193142,8.4399036
49.0193093,8.43991507
49.0193044,8.43992654
49.0192995,8.43993801
49.0192946,8.43994948
49.0192897,8.43996095
49.0192848,8.43997242
49.0192799,8.43998389
49.019275,8.43999536
49.0192701,8.44000683
49.0192652,8.4400183
49.0192603,8.44002977
49.0192554,8.44004124
49.0192505,8.44005271
49.0192456,8.44006418
49.0192407,8.44007565
49.0192376,8.4400829
49.0192327,8.44009437
49.0192278,8.44010583
49.0192229,8.44011729
49.019218,8.44012875
49.0192131,8.44014022
49.0192102,8.4401469
49.0120995,8.4399281
49.0120934,8.43993809
49.0120872,8.43994807
49.0120811,8.43995805
49.0120749,8.43996803
49.0120688,8.43997801
49.0120626,8.43998799
49.0120626,8.439988
49.0121177,8.4398985
49.0121116,8.43990849
49.0121054,8.43991848
49.0120995,8.4399281
49.0121563,8.439836
49.0121501,8.43984597
49.012144,8.43985594
49.0121378,8.43986591
49.0121317,8.43987588
49.0121255,8.43988585
49.0121194,8.43989582
49.0121177,8.4398985
49.016766,8.4442813
49.0167632,8.44429428
49.0167603,8.44430726
49.0167575,8.44432023
49.0167546,8.44433321
49.0167518,8.44434618
49.0167489,8.44435916
49.0167461,8.44437213
49.0167433,8.44438511
49.0167404,8.44439808
49.0167376,8.44441106
49.0167347,8.44442403
49.0167319,8.44443701
49.0167318,8.4444374
49.0180167,8.4407318
49.0180121,8.44074351
49.0180074,8.44075521
49.0180027,8.44076692
49.0179981,8.44077862
49.0179934,8.44079033
49.0179888,8.44080204
49.0179841,8.44081374
49.0179795,8.44082545
49.0179748,8.44083715
49.0179702,8.44084886
49.0179655,8.44086056
49.0179609,8.44087227
49.0179562,8.44088397
49.0179516,8.44089568
49.0179471,8.4409069
49.0179425,8.44091863
49.01794,8.4409249
49.0179357,8.44093691
49.0179314,8.44094892
49.0179297,8.4409536
49.0179256,8.44096575
49.0179214,8.44097789
49.0179173,8.44099003
49.0179132,8.44100218
49.017909,8.44101432
49.0179049,8.44102646
49.0179038,8.4410296
49.0178996,8.44104173
49.0178955,8.44105385
49.0178913,8.44106598
49.0178872,8.4410781
49.017883,8.44109023
49.0178788,8.44110235
49.0178747,8.44111448
49.0178705,8.4411266
49.0178663,8.44113873
49.0178622,8.44115085
49.017858,8.44116298
49.0178539,8.4411751
49.0178497,8.44118722
49.0178455,8.44119935
49.0178439,8.4412041
49.0183556,8.4475954
49.0183517,8.44760773
49.0183478,8.44762006
49.0183439,8.44763239
49.01834,8.44764472
49.0183361,8.44765705
49.0183322,8.44766938
49.0183283,8.44768171
49.0183245,8.44769404
49.0183206,8.44770636
49.0183167,8.44771869
49.0183128,8.44773102
49.0183089,8.44774335
49.018305,8.44775568
49.0183011,8.44776801
49.0182972,8.44778034
49.0182933,8.44779267
49.0182894,8.447805
49.0182855,8.44781733
49.0182816,8.44782965
49.0182777,8.44784198
49.0182738,8.44785431
49.0182699,8.44786664
49.018266,8.44787897
49.0182622,8.4478913
49.0182583,8.44790363
49.0182544,8.44791596
49.0182505,8.44792829
49.0182466,8.44794061
49.0182427,8.44795294
49.0182388,8.44796527
49.0182349,8.4479776
49.0182317,8.4479877
49.0185026,8.4471287
49.0184987,8.44714104
49.0184948,8.44715337
49.0184909,8.44716571
49.0184871,8.44717805
49.0184832,8.44719038
49.0184793,8.44720272
49.0184754,8.44721505
49.0184715,8.44722739
49.0184676,8.44723972
49.0184638,8.44725206
49.0184599,8.44726439
49.018456,8.44727673
49.0184521,8.44728906
49.0184482,8.4473014
49.0184443,8.44731373
49.0184404,8.44732607
49.0184366,8.4473384
49.0184327,8.44735074
49.0184288,8.44736307
49.0184249,8.44737541
49.018421,8.44738774
49.0184171,8.44740008
49.0184132,8.44741241
49.0184094,8.44742475
49.0184055,8.44743708
49.0184016,8.44744942
49.0183977,8.44746175
49.0183938,8.44747409
49.0183899,8.44748642
49.018386,8.44749876
49.0183822,8.4475111
49.0183783,8.44752343
49.0183744,8.44753577
49.0183705,8.4475481
49.0183666,8.44756044
49.0183627,8.44757277
49.0183588,8.44758511
49.0183556,8.4475954
49.0185353,8.4470248
49.0185314,8.44703714
49.0185275,8.44704948
49.0185237,8.44706182
49.0185198,8.44707415
49.0185159,8.44708649
49.018512,8.44709883
49.0185081,8.44711116
49.0185042,8.4471235
49.0185026,8.4471287
49.0185671,8.446924
49.0185632,8.44693634
49.0185593,8.44694867
49.0185554,8.446961
49.0185515,8.44697333
49.0185477,8.44698566
49.0185438,8.44699799
49.0185399,8.44701033
49.018536,8.44702266
49.0185353,8.4470248
49.0185792,8.4468855
49.0185753,8.44689784
49.0185714,8.44691018
49.0185676,8.44692253
49.0185671,8.446924
49.0192758,8.4420944
49.0192715,8.4421064
49.0192672,8.4421184
49.0192628,8.4421304
49.0192585,8.4421424
49.0192542,8.44215439
49.0192499,8.44216639
49.0192456,8.44217839
49.0192413,8.44219039
49.0192369,8.44220239
49.0192352,8.4422072
49.0192299,8.44221825
49.0192246,8.4422293
49.0192193,8.44224035
49.019214,8.4422514
49.0192087,8.44226245
49.0192034,8.4422735
49.0191981,8.44228455
49.0191936,8.4422939
49.0191881,8.44230468
49.0191825,8.44231546
49.019177,8.44232623
49.0191714,8.44233701
49.0191659,8.44234778
49.0191645,8.4423505
49.0193355,8.4418849
49.0193265,8.44188589
49.0193176,8.44188688
49.0193086,8.44188787
49.0193037,8.4418884
49.0192952,8.44189287
49.0192867,8.44189733
49.0192782,8.44190179
49.0192755,8.4419032
49.0192681,8.44191096
49.0192669,8.4419122
49.0192609,8.44192235
49.0192575,8.441928
49.0192536,8.44194035
49.0192498,8.44195269
49.0192459,8.44196503
49.019244,8.441971
49.0192428,8.44198456
49.0192416,8.44199811
49.0192404,8.44201166
49.0192392,8.4420247
49.0192424,8.44203752
49.0192455,8.44205033
49.0192486,8.44206314
49.0192504,8.4420703
49.019258,8.44207755
49.0192657,8.44208479
49.0192733,8.44209203
49.0192758,8.4420944
49.0136181,8.4417803
49.0136251,8.44178882
49.0136322,8.44179734
49.0136392,8.44180585
49.0136438,8.4418114
49.0136501,8.44182121
49.0136563,8.44183102
49.0136626,8.4418408
49.0136693,8.44185002
49.0136759,8.44185923
49.013681,8.4418663
49.0136881,8.44187471
49.0136952,8.44188311
49.0137023,8.44189151
49.0137094,8.44189991
49.0137165,8.44190832
49.0137236,8.44191672
49.0137307,8.44192512
49.0137378,8.44193353
49.0137449,8.44194193
49.013752,8.44195033
49.0137591,8.44195873
49.0137662,8.44196714
49.0137733,8.44197554
49.0137794,8.4419828
49.013787,8.44199014
49.0137946,8.44199747
49.0138022,8.44200481
49.0138098,8.44201214
49.0138174,8.44201948
49.0138178,8.4420199
49.0138253,8.44202739
49.0138329,8.44203487
49.0138404,8.44204235
49.0138479,8.44204983
49.0138489,8.4420508
49.0138565,8.44205824
49.013864,8.44206569
49.0138715,8.44207313
49.0138791,8.44208057
49.0138866,8.44208801
49.0138942,8.44209545
49.0139017,8.44210289
49.0139093,8.44211033
49.0139168,8.44211777
49.0139244,8.44212521
49.0139319,8.44213265
49.0139395,8.44214009
49.013947,8.44214753
49.0139546,8.44215497
49.0139621,8.44216241
49.0139697,8.44216985
49.0139772,8.44217729
49.0139848,8.44218473
49.0139923,8.44219217
49.0139999,8.44219961
49.0140039,8.4422036
49.0140115,8.44221095
49.0140191,8.44221829
49.0140267,8.44222563
49.0140343,8.44223297
49.0140418,8.44224032
49.0140494,8.44224766
49.014057,8.442255
49.0140646,8.44226234
49.0140722,8.44226968
49.0140798,8.44227703
49.0140874,8.44228437
49.014095,8.44229171
49.0141026,8.44229905
49.0141101,8.4423064
49.0141177,8.44231374
49.0141253,8.44232108
49.0141329,8.44232842
49.0141405,8.44233576
49.0141481,8.44234311
49.0141557,8.44235045
49.0141633,8.44235779
49.0141709,8.44236513
49.0141785,8.44237248
49.014186,8.44237982
49.0141936,8.44238716
49.0142012,8.4423945
49.0142088,8.44240185
49.0142164,8.44240919
49.014224,8.44241653
49.0142316,8.44242387
49.0142392,8.44243121
49.0142468,8.44243856
49.0142543,8.4424459
49.0142619,8.44245324
49.0142695,8.44246058
49.0142771,8.44246793
49.0142847,8.44247527
49.0142923,8.44248261
49.0142999,8.44248995
49.0143075,8.4424973
